video_id,author,text,publishedAt,sentiment
pRIplSVOfhE,@ShamaaParveen-appi,"You speak for humanity without seeing race , color , Religion,  caste , rich etc you are not from this world. You are blessing for this world.❤",17/09/25 07:53,Positive
pRIplSVOfhE,@gopala3539,Aymenam Arudhathi. My foot,17/09/25 07:42,Neutral
pRIplSVOfhE,@mahammedjafer7441,Modi is a product of RSS a organisation that works on hardliner Hindu extremists and Modi silently promoting division in India for self political gain not for common men,17/09/25 07:37,Negative
pRIplSVOfhE,@mozart4128,better you get out of india,17/09/25 07:24,Negative
pRIplSVOfhE,@vanrajsindha9918,"Looking for 🆓 publicity, wants to stay in limelight....",17/09/25 06:04,Negative
pRIplSVOfhE,@vanrajsindha9918,U are free to leave.... Any time....,17/09/25 06:02,Negative
pRIplSVOfhE,@madhavant9516,Why can't she get out of India and stay out instead of coming out with such fake stories. 😂😂,17/09/25 04:26,Negative
pRIplSVOfhE,@anilramgiri6256,"People like need, because some unity missing in Hindus",17/09/25 03:49,Negative
pRIplSVOfhE,@kabirmdn,"Undoubtedly you are one of the most talented writers of our times, articulate and brave at that. The present establishment is unleashing fear among the people, the Muslims are constantly under pressure. 
But so are the Dalits, the Tribals, women, poor farmers, people… 

But here you seem to be creating only one kind of a narrative, that of Anti Islam. 

I don’t think harping on only one tune and ignoring other realities serves the purpose.",17/09/25 03:17,Negative
pRIplSVOfhE,@sreenivasanr2342,She becomes dumb when Hindus suffer and are lynched and incidents like Pulwama happen. A hypocrite of highest order deserving no place in a democracy like India.,17/09/25 03:17,Negative
pRIplSVOfhE,@ehsaas4349,"😁😁😆😆🤣🤣..... The oil money is getting over, Middle East is in trouble, muslim victim cards have expired so is the dream of dominating the world..... Come out baby and switch your sides (as it is, you are a kafir and ""Wajibul qatl""), no envelopes are to be offered now, as the world has moved towards reality with a powerful social media. 👍👍👍👍",17/09/25 03:15,Negative
pRIplSVOfhE,@chetansonawane2195,Whatever she is speaking is false totally absurd and out of appeases meant to one particular community,17/09/25 02:50,Negative
pRIplSVOfhE,@Backtohome1234,"You will surely be punished for thst,people l8ke u are traitor,go somewherr else,most safest place in the world,yeah my life was dangrer when i was living withmy muslims brother..the way are terrorist brainwashed to kill people,in similar manner these educated people are terrprost who are makimg people terrorist by creating conflict between  hindu and muslim...go amd live other place mam arundati ji..u have blimdfolded towarfs the atrocities of muslims,entire world know how peaceful this community is",17/09/25 02:29,Negative
pRIplSVOfhE,@kadamaniy1997,"Evil, liar",17/09/25 01:45,Negative
pRIplSVOfhE,@avijitbahuguna2717,"Oh really !!!! Where she lives in india..... where has this massacre happened..... 

She must have been high of something very morning !!!",17/09/25 01:43,Negative
pRIplSVOfhE,@geesingh3488,"Listen Dear Gorgeous beauty :With long hair and knot you look awesome and naturally beautiful.
But without it don’t want to look at you even for a millisecond 
😢 
But believe it or Not your words and uplifting thoughts for the whole world are always welcome and appreciated by my heart ❤️ 😂❤",16/09/25 22:57,Negative
pRIplSVOfhE,@ToahpaParay4699,"📍 Top 50 Muslim Lynching Cases in India (2014–2024)
1. Mohammad Akhlaq – Dadri, UP (2015)
2. Mehmood Khan – Damoh, MP (2015)
3. Azmat Hussain – Jharkhand (2016)
4. Jafar Hussain – Bhopal, MP (2016)
5. Pehlu Khan – Alwar, Rajasthan (2017)
6. Umar Khan – Rajasthan (2017)
7. Junaid Khan – Train mein, Ballabhgarh (2017)
8. Rakhbar Khan – Alwar, Rajasthan (2018)
9. Tabrez Ansari – Jharkhand (2019)
10. Alimuddin Ansari – Ramgarh, Jharkhand (2017)
11. Mohammad Qasim – UP (2018)
12. Shahrukh Khan – Begusarai, Bihar (2018)
13. Zafar Alam – Bihar (2019)
14. Wasim Khan – UP (2019)
15. Mohammad Rizwan – UP (2020)
16. Mohammad Naseem – MP (2021)
17. Sajid – Mandsaur, MP (2022)
18. Mohammad Bilal – MP (2022)
19. Mohammad Arif – Bihar (2021)
20. Mohammad Shahid – UP (2022)
21. Rehan – Jharkhand (2021)
22. Mohsin Sheikh – Pune, Maharashtra (2014)
23. Imtiyaz Khan – Rajasthan (2021)
24. Mohammad Ismail – UP (2021)
25. Mansoor Alam – Bihar (2020)
26. Shamshad – UP (2021)
27. Mohammad Yusuf – Rajasthan (2023)
28. Salman – MP (2022)
29. Iqbal – UP (2020)
30. Tariq Anwar – Bihar (2022)
31. Naseeruddin – Rajasthan (2021)
32. Sarfraz – Jharkhand (2019)
33. Rashid – UP (2020)
34. Faisal – MP (2022)
35. Nadeem – UP (2023)
36. Khalid – Bihar (2022)
37. Wasim – MP (2023)
38. Anwar – Bihar (2020)
39. Abid – Rajasthan (2022)
40. Mohammad Sameer – UP (2022)
41. Farhan – MP (2023)
42. Asif – Bihar (2023)
43. Hamid – Rajasthan (2021)
44. Firoz – Jharkhand (2022)
45. Imran – MP (2022)
46. Rauf – UP (2023)
47. Saddam – Bihar (2021)
48. Mustafa – MP (2023)
49. Sohail – UP (2022)
50. Nasir & Junaid – Bhiwani, Haryana (2023)",16/09/25 22:47,Negative
pRIplSVOfhE,@ToahpaParay4699,"Maine NCRB aur news sources dekh ke kuch data milaya hai “rape cases in Uttar Pradesh” ke liye kuch saalon ka. Lekin poore saal-year wise data na mil paaya — kuch saal ke liye figures hain:

Varsh (Year)	Uttar Pradesh me rape cases registered*

2016	4,816 cases 
2018	4,322 cases 
2020	2,769 cases 
2021	2,845 cases 
2022	3,690 cases 


* “Rape cases” = IPC Section 376 type, reported rape (incl attempts/gang-rape etc depending on how NCRB counted them).",16/09/25 22:47,Neutral
pRIplSVOfhE,@ToahpaParay4699,"Maine NCRB aur news sources dekh ke kuch data milaya hai “rape cases in Uttar Pradesh” ke liye kuch saalon ka. Lekin poore saal-year wise data na mil paaya — kuch saal ke liye figures hain:

Varsh (Year)	Uttar Pradesh me rape cases registered*

2016	4,816 cases 
2018	4,322 cases 
2020	2,769 cases 
2021	2,845 cases 
2022	3,690 cases 


* “Rape cases” = IPC Section 376 type, reported rape (incl attempts/gang-rape etc depending on how NCRB counted them).",16/09/25 22:46,Neutral
pRIplSVOfhE,@RahilKhan-el5qx,She is under under analysing.,16/09/25 21:32,Negative
pRIplSVOfhE,@syedamusrathussain,Can she live in Afghanistan maybe it would be very easy for her,16/09/25 21:04,Negative
pRIplSVOfhE,@archanapainuly6067,"Arundhati Rao often portrays India in a very negative light. But whenever I visit, I find it to be an amazing country. Like every nation, India has both positive and negative aspects—it depends on how you choose to see it. In my view, India is not a dangerous country at all.",16/09/25 20:45,Positive
pRIplSVOfhE,@robochitti-l2w,She is lie,16/09/25 19:44,Negative
pRIplSVOfhE,@surendragupta7198,More propaganda than facts.,16/09/25 19:19,Negative
pRIplSVOfhE,@AliShah-ir9by,"We love you A.C.Roy, see in comments how much you are loved.
God protect you, you're the voice of children of a lesser God.",16/09/25 17:22,Negative
pRIplSVOfhE,@lalmv4426,B- t-h Its written on her face😊…she tries to become famous always criticizing her mother land..its her marketing strategy,16/09/25 17:11,Negative
pRIplSVOfhE,@geethuforever,Wow! Brave enough to still be living here in this country and even giving interviews about the fright!,16/09/25 16:59,Negative
pRIplSVOfhE,@krishanrathi9119,"Arundhati Roy has her opinion, which may resonate with some people while others may not agree. The fact remains that India is predominantly a Vedic civilization, whether one likes it or not, with a minority Muslim population. Consequently, clashes between these two groups have historically occurred. Unless both sides mellow down and accept that they can coexist peacefully without interfering in each other’s religious beliefs, tensions will continue. Historically, India has had a “Ganga-Jamuni” culture, reflecting a blend of Hindu and Muslim traditions. Yet, extremists exist on both sides who reject compromise. The future progress of India depends on creating a framework of mutual respect and compromise between these two major religious communities. Hopefully, parties like the RSS, BJP, and Muslim-interest groups will work toward such a framework in the future.",16/09/25 16:53,Negative
pRIplSVOfhE,@narendramurty5186,Don't live in India. Pack your bags and get lost. And what's your take on global jihad and Sharia courts in UK?,16/09/25 16:05,Negative
pRIplSVOfhE,@rayrudranath08,We hindus are so peaceful 😅😉 that we kept you alive ... Try it in Islamic land,16/09/25 15:26,Negative
pRIplSVOfhE,@ugc1784,"I  thought that you are a famous writer, a well-known personality & I was curious to know much more about you. But now when  I hear you uttering this falsehood, it looks like you are narrating a situation as if you are in Kandhar or Northwest frontier Province where no human being walks around without an AK47 rife, a granade propeller, or a suicide explosive belt and they are roaming around your house. You say people are being massacred, bulldozed, and so on. I am also an Indian, 66 years old, in  Delhi- NCR. Whatever happens  in any part of the world now a days, spills out of your TV or mobile. So also tell people where are these massacres happening?  Any place, any date ? Embassies of almost all counties are here? They too must  have noticed or witnessed it. Nothing is secret these days.  What's your source of such sensational news that a common man like me does not  have. How could such a personality be a bloody liar? Can the Prime Minister of such a coontry winessing massacres be one of the most popular leaders in the world?  Is he getting those highest awards from so many countries for  creating massacres in India? How can one be so blind or partisan?  You have been targeting India & its establishment with your false narrations. In your view  Pakistan, Afghanistan, Syria, Lebanon, Yamen, Sudan, Somalia, Lybia, Bangladesh, Nigeria and many such countries are far more peaceful, or heavens whereas India is a dangerous country. I can only pity in your mental state.",16/09/25 14:49,Negative
pRIplSVOfhE,@open84india,Our prim minister and home minister history  starting from Gujrat,16/09/25 14:31,Negative
pRIplSVOfhE,@saxenasunanda1405,Don't spread fake news....if you are not comfortable leave and live where you are comfortable.,16/09/25 14:14,Negative
pRIplSVOfhE,@ii_zumie,"It happens not only in India, but rest of the world too",16/09/25 13:52,Neutral
pRIplSVOfhE,@MrMorgan05,"Liar!!!!!what killings going on.?????
You actively encouraged secession in Kashmir...liar!!!!this is not Pakistan or Bangladesh where minorities are raped , killed or converted... Muslims still live peacefully here..if you are so afraid of living in India then go to a safer country",16/09/25 13:46,Negative
pRIplSVOfhE,@ajaykumarthakur3094,"Things are indeed falling apart  reminding  me of the Second Coming by W B Yeats ‘… Things fall apart , centre cannot hold . Mere anarchy is loosed upon the world … everywhere ceremony of innocence is drowned ‘ There is a lurking fear of the unknown,. One doesn’t know what will hit you next . There is a sense of exasperation  at the widespread corruption  , violence and fake narratives  and the illogical and abusive tenor of discussions .",16/09/25 13:25,Negative
pRIplSVOfhE,@yashanvithadevavarenya7320,It is everywhere happening with Hindus too in Bangladesh too .. why not think it is better in Hindustan than in any other countries . Better u go n stay at Bangladesh then .,16/09/25 13:21,Negative
pRIplSVOfhE,@nidhisharma273,Acc to her kashmir and bengal are leadong example of peace.,16/09/25 13:05,Negative
pRIplSVOfhE,@SabihaTanveer-x7c,Substantially said ❤,16/09/25 13:04,Positive
pRIplSVOfhE,@skg19421,"This women is horrible, she abuses about india n still lives here makes tons of money, which other country will offer her such facility. U can read her face expression which clearly shows Makkari.",16/09/25 12:43,Negative
pRIplSVOfhE,@dhananjaysaokar3610,Exaggerated misinformation....classic example!!!!,16/09/25 12:39,Negative
pRIplSVOfhE,@poonambhatia5421,Please look inward and speak the truth at least sometime Ms Arundhati!!!!! You know very well it is all lies!!!! Just to earn money....,16/09/25 12:39,Negative
pRIplSVOfhE,@mohanancg2013,You are an Anti Indian in your every talk and walk . A thief always worried when I will be  get caught . Nothing new in your statement.,16/09/25 12:16,Negative
pRIplSVOfhE,@HEHEHEHHHH,"How atrocious of Arundhati Roy to speak such nonsense, such a contrary to her education. Zero integrity and zero respect for her motherland. Such a pathetic human!",16/09/25 12:14,Negative
pRIplSVOfhE,@ifgodisonyoursidewhocansta4593,"Behind everything there is RSS promoting it in Indis, madam",16/09/25 10:28,Negative
pRIplSVOfhE,@shvmsngh,If people like Arundhati Roy feel unsafe in India then it means that India is on the path of development and progress. The urban naxals are afraid of Indias growth as an economic superpower.,16/09/25 09:36,Negative
pRIplSVOfhE,@nautiyalji,Idiot Arundhati Roy. You belong to Pakistan.,16/09/25 08:29,Negative
pRIplSVOfhE,@shishiralmighty,"So true .. so many bad things happening in India OMG !
apart from India rest of the world feels like heaven these days

Oh and still India has the highest growing muslim population!
And I guess as far as I know people love each other with all the differences .. 
apart from media and politics !
Bad things happen in every aspect here and there !
But Arundhati Roy is so scared omg in India",16/09/25 08:11,Negative
pRIplSVOfhE,@Dullndusted,She is a joke.,16/09/25 07:47,Negative
pRIplSVOfhE,@varughesphilip6686,Lrave our nation  quickly. Get out.. Deep state...,16/09/25 07:38,Negative
pRIplSVOfhE,@RP-cc4hx,😂😂😂,16/09/25 07:35,Positive
pRIplSVOfhE,@sonigautam7079,She is really one of those people who creates religious terrorism just by acting so naive about it . I think she should live where it’s safe for her as everyone has rights to choose the destination of their choice . Please stop spreading  hate among religions . Talk the way you can unite people .,16/09/25 06:14,Negative
pRIplSVOfhE,@SPVerma-mr8dh,You have enough money. Please leave our nation and let us live in peace.,16/09/25 06:12,Negative
pRIplSVOfhE,@shrutijadhav9688,Same sentiments here,16/09/25 06:05,Neutral
pRIplSVOfhE,@heisenberg2984,What a legend ❤,16/09/25 05:46,Positive
pRIplSVOfhE,@chiragchakrabortty,Salute ma'am ❤,16/09/25 05:07,Positive
pRIplSVOfhE,@jeshtakanishta5504,Who cares for your silly sodden voice?😮😮😮,16/09/25 05:02,Negative
pRIplSVOfhE,@pradeepbharadwaj2819,Please go 😊,16/09/25 04:58,Positive
pRIplSVOfhE,@commentfromnitya,asylum seeker in US,16/09/25 04:31,Negative
pRIplSVOfhE,@srinivasareddydonthireddy4920,"Dear Roy ji why can’t you see the truth in India ie Muslim terrorism and the hatred over dogmatic Muslim beliefs all over the world. Why don’t you appeal all the people of the world to forsake the useless religious beliefs and live peacefully. Do you think we need a religion to live peacefully.
Don’t be biased.see the truth 😮",16/09/25 04:26,Negative
pRIplSVOfhE,@ruchisharma695,"What is she talking..it’s highly unfortunate that india has such ungrateful residents. She talks about receiving a message of atrocities happening around while she just sits inside her house !!!
Step out dear Arundhati Rao..have a round around the world. Your first flight was at the age of 6…have some more at this age( whatever it is today) just go to your neighbouring countries ..see and realise what true atrocities are like !!!

Your story is your own life experience…unfortunately again due to a dysfunctional family. Every life has its challenges, every story is worth listening but not everyone has the skill to put it down to receive an award. Every one has the freedom of speech but what you are doing is satisfying western world who prefer to look down on India. 
I am in Australia, come here in Melbourne. There are many people who have experienced a life like yours, there are kids still with no future but do you get anyone talking about that on international media ????

India is a country where love , compassion, help, charity , donations, values all start from the family and school levels. 

I am sorry that your childhood was blemished and your experiences have turned you so bitter a person. Go to some spiritual place …do some introspection..spent some time on streets in india, interacting with people. 
And then give an interview again ..I am sure your words will change, you will turn humble and attain some peace.",16/09/25 04:01,Negative
pRIplSVOfhE,@parnalibanerjee9908,Anti nationalist,16/09/25 03:59,Neutral
pRIplSVOfhE,@parnalibanerjee9908,Really treater,16/09/25 03:59,Negative
pRIplSVOfhE,@sabinanabeel4801,ARUNDHATI❤,16/09/25 03:23,Positive
pRIplSVOfhE,@davidgraham7148,"She can come here anytime she wants to, an honourable lady that sees the hypocrisy of the world",16/09/25 02:39,Negative
pRIplSVOfhE,@madanmohansingh2914,"This woman is purely evil. She's so dangerous, 

Which hindu organization is destroyed musl8ms. Why don't speak about waqf  board seized hindus land",16/09/25 01:27,Negative
pRIplSVOfhE,@nooriyasultana6363,"Honestly  mam , ur bravery  ...history will remember you someone who  stood  for truth in genocidal  era  of weak section  in the society",16/09/25 00:51,Negative
pRIplSVOfhE,@rajeevverma9229,Arundhati is living in some fake world & spreading a fake narrative.,15/09/25 22:07,Negative
pRIplSVOfhE,@speaktruth933,The rubber on the banks of Narmada speak different story. Why don't you seek asylum in a safe Islamic nation.,15/09/25 21:09,Negative
pRIplSVOfhE,@shamimara6578,Salute to you 🙏❤,15/09/25 20:20,Positive
pRIplSVOfhE,@bharattirth641,"Roy was born on 24 November 1961 at Shillong, Meghalaya, India. She was christened Susanna Arundhati Roy, but she ultimately dropped her first name. Her mother, Mary Roy, is a Syrian Christian from Kerala who later became a social activist.",15/09/25 20:11,Neutral
pRIplSVOfhE,@qf8822,You must learn  to stay silent. We should concentrate of staying quiet rather than worry about TV news. Stay neutral and pray God 24x7,15/09/25 19:45,Negative
pRIplSVOfhE,@nazimaismail2999,❤❤❤❤❤❤❤❤ Hat's off to you Arundhati !!!,15/09/25 18:34,Positive
pRIplSVOfhE,@MDSAIDILHASSAN,😢,15/09/25 18:28,Negative
pRIplSVOfhE,@bhushanmayank,Why don't you leave ? You know you are speaking falsehood.. You already called india a colonial state. You are a mosquito sucking India's blood.,15/09/25 18:01,Negative
pRIplSVOfhE,@pradeepkumarpanda7626,"Then why do you live in India, at all? Don't forget, your mother had taken asylum in India as a Syrian refugee. And you have no gratitude for the country?",15/09/25 17:59,Negative
pRIplSVOfhE,@heathnmore,You curse on earth,15/09/25 17:57,Negative
pRIplSVOfhE,@mahi-t4p,Send her to kashmir for few days,15/09/25 17:51,Negative
pRIplSVOfhE,@RAYS-OF-KK,Nothing more than a spineless deep state toolkit beneficiary.... shame on these anti national traitors,15/09/25 17:50,Negative
pRIplSVOfhE,@jygu9054,"Stop nonsense talking,better you leav the country'",15/09/25 17:48,Negative
pRIplSVOfhE,@ZetaZenRealtors,Where n wen did this mass killing happen!?,15/09/25 17:05,Negative
pRIplSVOfhE,@ppbarman1,Very old interview,15/09/25 16:58,Neutral
pRIplSVOfhE,@mahendrarao9855,"All lies..millions of Hindus have been killed during Muslim rule and partition..Hindus are afraid of Muslims in India ..there are terrorist attacks , love jihad, pelting of stones on Hindu procession , Hindus killed for blasphemy., our lands are occupied in the name of WAQF..our railways tracks are occupied by Muslims ..",15/09/25 16:37,Negative
pRIplSVOfhE,@prateeksin,you may leave.... if you are so afraid....,15/09/25 16:19,Negative
pRIplSVOfhE,@sundaresanramamoorthy8039,Don't worry. There are so many peaceful islamic countries on earth. Go and lead your piece full life with sharia.,15/09/25 15:53,Negative
pRIplSVOfhE,@proffr9160,"She is Barka dutt's twin sister peddling muslim victimhood narrative in India to make a comfortable libertine life, receive a few foreign literary awards & funds and get a political refugee citizenship in a western country..she is a literary prostitute.",15/09/25 15:37,Negative
pRIplSVOfhE,@mohammedraffi7582,Keep strong Lady. Your concerns echo throughout India. Great interview. Stay safe....,15/09/25 15:32,Positive
pRIplSVOfhE,@praneshsingh7840,"If India is that bad for Muslims, then explain why all those Muslims bollywood movie actors...BS",15/09/25 15:28,Negative
pRIplSVOfhE,@praneshsingh7840,Wow nothing but propaganda,15/09/25 15:27,Negative
pRIplSVOfhE,@ShankarShankar-cf2xw,False narrative just to maintain the image you have created of yourself even at the cost of denigrating Bharat  is simply ridiculous. I suggest you compare the statistics across the various countries. The only thing I would agree to is even one lynching is one lynching too much. You on the other hand are assassinating a whole country by your words based on hearsay.,15/09/25 15:19,Negative
pRIplSVOfhE,@nintishia,"Trying hard to understand which country she lives in. Can't be India for sure, assuming she's not fabricating stuff.",15/09/25 15:10,Negative
pRIplSVOfhE,@suhails7edgeroge467,Solute for raising  voice,15/09/25 14:32,Negative
pRIplSVOfhE,@anandmrk2510,"I still remember reading ‘God of Small Things’. It was said that only when YOU are actually discriminated directly(physically/emotionally/financially) and it impacts you in all ways you will realise the truth and difference. I felt that book can give the ability to readers to embed into the characters intensely and sense the deep pain the ostracised have actually gone/going through. I still recall when I used to have a haircut and the barber is not even allowed anywhere close to the verandah. Once work was done, they will just pour rice into the container brought by the barber without even a touch. Great contactless techniques mastered over years!! 😢",15/09/25 14:12,Negative
pRIplSVOfhE,@sheelasukharamwala1724,"She must live in afghanistan, pakistan or syria.most peaceful.",15/09/25 14:04,Negative
pRIplSVOfhE,@taritdas6427,"Please leave india, who told you to stay here",15/09/25 13:59,Negative
pRIplSVOfhE,@tajwazir2052,I always admire and love your bravery to speak out against all evils for all their wrong doing for decades. God helps those who help themselves so continue on your bravery’s path . God bless .,15/09/25 13:46,Positive
pRIplSVOfhE,@vatsalmavani5196,"Shes right. Keeping safety of her muslims brothers in mind, we must go back to 1947. A complete population exchange must be made where muslims will go to pakistan and bangladesh and fanatic hindus from pakistan and bangladesh will come to india. Then muslims will be safe in pakistan and bangladesh. This is the only solution . Ty arundhati roy madame.❤❤❤❤",15/09/25 13:45,Negative
pRIplSVOfhE,@johnlogan4303,She can go to China or Pakistan.,15/09/25 13:07,Negative
pRIplSVOfhE,@preetagopal5400,"If she is afraid,let her go to some other country perhaps  to some Muslim country",15/09/25 12:44,Negative
pRIplSVOfhE,@priyankatiwari2642,U can live in jammu n Kashmir or kerala or Hyderabad or bangal muslim majority place whr Somuch peace spreaded why u want every state like bangal,15/09/25 12:39,Negative
pRIplSVOfhE,@abdulraheem3800,❤️❤️❤️,15/09/25 12:10,Positive
pRIplSVOfhE,@dpdhar,"Such a big liar, traitors of India",15/09/25 11:28,Negative
pRIplSVOfhE,@sangeetadas100,Dont talk rubbish.You are the ones who male India more dangerous just twlling amything against hinduism and promoting muslim terrorism,15/09/25 11:16,Negative
pRIplSVOfhE,@Psyboy4U,"Real autocracy u cannot freely air worldwide your fake story while smirking like China/North Korea for example 😅 
Even that reporter knows how truthful she is 
That evil smirk while spouting out utter lies to defame India as always from her mouth and also strong support of so called 'Peace loving' and 'child gang r@ping' Pakistani Muslims in the comments section here evidently shows clearly who she really works for 😂
Y'all exposing urself duhhh 🤦🤣",15/09/25 10:52,Negative
pRIplSVOfhE,@zulfa5772,"Incidents of brutality n flagrant violations have been there in the news, however probably the exponential increase in violence, hatred, and uncertainty today r staring at our faces.....",15/09/25 10:48,Negative
pRIplSVOfhE,@JDgim,Wanna go to London? NY? Will provide u one way ticket,15/09/25 10:47,Negative
pRIplSVOfhE,@scoobydoobydoo9561,"I am an Indian and I have lived in multiple cities, I haven't seen what she is claiming.",15/09/25 10:47,Negative
pRIplSVOfhE,@nasdoc1,There are very very few people in this world who are brave enough to speak the truth.,15/09/25 10:47,Negative
pRIplSVOfhE,@nasdoc1,"In India, the law in the books is one thing and the real law that's actually happening, is something totally different. The law is owned by the people in power.
Imagine owning law. Lol!",15/09/25 10:45,Negative
pRIplSVOfhE,@KK-fz6if,A disgusting poisonous snake...kick,15/09/25 10:30,Negative
pRIplSVOfhE,@kalavathypv5508,Bullshit,15/09/25 08:52,Negative
pRIplSVOfhE,@shekhardhamnaskar2571,Better settle heaven like Syria. for the good of India.,15/09/25 08:47,Negative
pRIplSVOfhE,@SivakumarNarayanan,Ayamanam's disgrace,15/09/25 08:44,Negative
pRIplSVOfhE,@SivakumarNarayanan,Bull shit.   Paid Press.,15/09/25 08:43,Negative
pRIplSVOfhE,@sharmilasagar1817,"Whitechapel London  would be the place right for you dear.
Bangladesh  also is quite good for you.",15/09/25 08:14,Negative
pRIplSVOfhE,@shrinivasnakkina284,"Its better u should immidiatly go to bangladesh, where u r loved,",15/09/25 08:12,Negative
pRIplSVOfhE,@TabrezShams-d1l,"Hats off to this brave, honest, courageous,true stateswoman explain what's humanity is 
Another word for humanity is Arundahti😢😢😢",15/09/25 08:03,Negative
pRIplSVOfhE,@masoudmohamed2230,One lone voice for the millions who have no voice.,15/09/25 07:28,Neutral
pRIplSVOfhE,@VigneshSwaminathan90,"You won't say a word of condemnation against the terrorists who are killing Christians in Nigeria and Egypt. You won't extend your solidarity for the minorities killed in Bangladesh. You were cozying up with terrorists while kashmiri pandits lost their women and children to rape and murder. You called maoists ""gandhis with guns"". India is quite possibly the safest place in the world for Muslims. If India is run by such a dictator and his minions, why are Bangladeshis and pakistanis living India with fake documents. Cut the crap lady. You are another deepstate mouth piece",15/09/25 07:13,Negative
pRIplSVOfhE,@Tech.Maniac-X,"""50 rupaiya kaat over acting ka"" 😂😂😂",15/09/25 07:00,Positive
pRIplSVOfhE,@pm0756,better you leave us in the current state and move out because your vision is so colored and biased and dont sea muslim fundamentalism which has deep roots in your own state kerala,15/09/25 06:29,Negative
pRIplSVOfhE,@SANATMAHAPATRA-f5r,India was never so safe and secure. People are now aware as to how narratives are built to mislead the population.,15/09/25 06:16,Negative
pRIplSVOfhE,@SudhindraNidamboor,"If she is fearing to live in India, why can't she move to any one of the 57 Islamic countries in the world - she may live like a queen (slave)! The total freedom to every individual in India is the root cause of becoming unpatriotic, more corrupt, and can do anything for money!",15/09/25 06:16,Negative
pRIplSVOfhE,@harinathdbhartiyan9434,Welcome to London. ... really appreciate your patience n living in dirty country.  Ur service should be in Europe and UK,15/09/25 06:07,Negative
pRIplSVOfhE,@vasudevan6249,"Madam can go and settle in Pakistan
Then only she will know how safe is India",15/09/25 06:06,Negative
pRIplSVOfhE,@tanwilliams4958,"Hey lady. There are other places in world where you can live peacefully. Like Pakistan. Go there. You will get far more followers for insulting india there. You're in the wrong side of border. If you don't want, then take some medication for your delusion",15/09/25 05:52,Negative
pRIplSVOfhE,@user-uz5cq4xo5h,"I fully support you, Miss Roy. Let the BJP dogs barking behind you.",15/09/25 05:19,Negative
pRIplSVOfhE,@kaushikgangopadhyay5461,You are such a liar...nt sure if u are paid by Pakistan...Go and live in Pakistan...u will be so happy,15/09/25 05:01,Negative
pRIplSVOfhE,@kanank13,"move to Pakistan or Bangladesh. they are waiting for people ike you,",15/09/25 04:43,Negative
pRIplSVOfhE,@ziahossain5553,Salute,15/09/25 03:59,Neutral
pRIplSVOfhE,@Quiques07,I think she must leave that place and seek refuge where is in comfort and peaceful.   Pakistan better place,15/09/25 03:57,Negative
pRIplSVOfhE,@vjvjvj67,What a fraud!!! Didn't not have any fear or qualms hob nobbing with terrorists who committed genocide in Kashmir.,15/09/25 03:55,Negative
pRIplSVOfhE,@surendranathan1731,"Look at the face of this lunatic woman. She was arrested in the past during the regime of the Italian Super PM of India, Sonia Alvina.",15/09/25 03:06,Negative
pRIplSVOfhE,@surendranathan1731,This anti-national and anti Hindu woman has gone totally MAD. She is on the payroll of the Vatican.,15/09/25 03:01,Negative
pRIplSVOfhE,@arup-q4z,"🫢 Surprised with India 😱😯

America has more deadly criminals 🪾
More you stay
More you know",15/09/25 02:57,Negative
pRIplSVOfhE,@pradumansingh2603,Did you mourn for people you died in all terrorist attacks in India happened during congress regime. India is not a Dharamshala ma'am,15/09/25 02:52,Negative
pRIplSVOfhE,@sureshbhosale3482,"She may be describing situations of pak, Balochistan, bangladesh,irak,syria or gaza ! If ithis the conditions in bharat, the why she gonto pak,gaza or syria, irak ? It can be thought when stomach is full, if she feel bad, look at her face,body language , she is laughing. Is this not the primary efforts to grab any tool kit award .😅😅😅😅",15/09/25 02:48,Negative
pRIplSVOfhE,@Neo-en3ko,Not a single word on what happened to Hindus in West Bengal. True face of hypocrisy.,15/09/25 02:33,Negative
pRIplSVOfhE,@kamals802,What can be expected in any country when leaders there are corrupt with criminal backgrounds.😢,15/09/25 01:18,Negative
pRIplSVOfhE,@sandeepsatti6922,Deep State tool kit,15/09/25 01:12,Negative
pRIplSVOfhE,@johnstephensonstephen8057,"This is pure unadulterated treason for a person living and enjoying her life in such a beautiful country called India.
Shameless person.",15/09/25 00:53,Negative
pRIplSVOfhE,@johnstephensonstephen8057,Arundhati Roy you're such a filthy rat living in the burrows saying such ridiculous things about a country like India.,15/09/25 00:50,Negative
pRIplSVOfhE,@mohdarshan1673,Living example of pure soul.,15/09/25 00:49,Positive
pRIplSVOfhE,@johnstephensonstephen8057,"Such are a liar,have you no shame?",15/09/25 00:46,Negative
pRIplSVOfhE,@johnstephensonstephen8057,How could you say such blatant lies and live in India 🇮🇳?,15/09/25 00:43,Negative
pRIplSVOfhE,@sunilgarg9506,"And what is happening every where,",14/09/25 21:47,Neutral
pRIplSVOfhE,@MrWonderful-b2q,Jesus Christ of the New Testament is the solution to everyone's problems.,14/09/25 21:34,Negative
pRIplSVOfhE,@TitoBona,Gujaratis are the root cause of all the Evils and Destruction in India.,14/09/25 21:32,Negative
pRIplSVOfhE,@jomykjohnson633,The next kamala suriyya,14/09/25 20:26,Negative
pRIplSVOfhE,@jomykjohnson633,She is talking nonsense …… getting money from Al Jazeera nd Islamists,14/09/25 20:25,Negative
