video_id,author,text,likeCount,publishedAt,sentiment
3K70wP2VqL4,@hinagera1497,"Great yeh sab trolling dekhkar agar vo ladki kuch kar le apne sath , who will be responsible???",0,08/01/25 15:19,Negative
3K70wP2VqL4,@Itachisharma1155,"Kya twist tha  bhai 4:04, I also wanna try this product 😂",2,08/01/25 15:18,Unknown
3K70wP2VqL4,@mannu8084,Alimony ka business Bund kardo...fir dekho Divorce ka rate kaise share market jaisa gir jayega. Indian Law is bias towards Men.,35,08/01/25 15:18,Negative
3K70wP2VqL4,@gauravkumarsingh4593,Ik instagram nachaniya se nhi krni chahiye,0,08/01/25 15:18,Negative
3K70wP2VqL4,@Silence_ಠ-ಠ,"Dhanushree is not attractive, kya hogya tumlogo ki ankho ko.",14,08/01/25 15:17,Negative
3K70wP2VqL4,@mpbhatta4081,"Honestly iss celebrity culture ko har din follow karne ka trend time waste hai..yeh log kya karte hai, divorce lete hai, ek dusre ko unfollow karte hai,inn sabse hamei kya milne wala hai.. mature log hai sabhi..khud decide karei kya karna hai..",8,08/01/25 15:17,Negative
3K70wP2VqL4,@r1hit,Absolutely correct❤,0,08/01/25 15:16,Positive
3K70wP2VqL4,@vaibhavgupta20709,Bhai ess lady ko fame mila paise mile bass kam khatam  yuzi bhai ko chod deya . Yuzi bhai true gentleman bhai hum log aap ke sath hai stay strong ❤,1,08/01/25 15:16,Unknown
3K70wP2VqL4,@rajeshsoren213,Acharya prasant bilkul sahi boltey hai❤❤❤❤❤,1,08/01/25 15:15,Unknown
3K70wP2VqL4,@Reaction-allvideos,Bhaiya aap sabke liye ladte ho mujhe batao Aisa lag raha hai ab ki sucide kar lu,0,08/01/25 15:14,Negative
3K70wP2VqL4,@kumarrabindra4,Yu V ek chu hai or aise ke saath aisa hi hona chahiya.,0,08/01/25 15:14,Neutral
3K70wP2VqL4,@abhimanyubhardwaj0211,Ha he the yeah dhamshree shakal sa bhi dhanshree ha bhi see,0,08/01/25 15:14,Neutral
3K70wP2VqL4,,It's better he forms a trust and transfer all this property to that trust or transfer it to his mother's name.,0,08/01/25 15:14,Negative
3K70wP2VqL4,@kaushikkar4715,"To all the men reading this - even slightest if reg flag you see in a girl, be it social media , over explosive clothes, male friends, if you see its going beyond your concent... Throw her out of your life. Your parents didnt bring you up to be a slave. Be a MAN",0,08/01/25 15:12,Negative
3K70wP2VqL4,@krishnasai7891,"Yuzi was a chess player, cricketer. He need not have self esteem issues. Anyone who can play chess, they are not normal minded people. 
Definitely dhana has toxic friends and Yuzi too have such friends. Most of the times friends are the reasons in couple issues.",0,08/01/25 15:12,Neutral
3K70wP2VqL4,@SELMONKHAAN,"Nachaniya, BOLLY WOOD and psudo feminists se dur rahe",1,08/01/25 15:12,Negative
3K70wP2VqL4,@travellereuphoria9954,Chahal ki baat krte krte yeh toothsi beech me kaha se aagya,0,08/01/25 15:11,Neutral
3K70wP2VqL4,@friendlyshorts1427,2:18 woh khade ho gaye 😂,4,08/01/25 15:11,Unknown
3K70wP2VqL4,@jamesmascarenhas9167,Sir very well said❤,8,08/01/25 15:08,Positive
3K70wP2VqL4,@shreyanshtiwari2430,That brand integration was smooth 🔥,4,08/01/25 15:08,Positive
3K70wP2VqL4,@blaze26700,Single he thik hu 😢😂,1,08/01/25 15:07,Neutral
3K70wP2VqL4,@dipakdebnath3327,Aisa hi hoga beautiful 😍 figure or beauty dekhhe sadhi karoge toh,0,08/01/25 15:06,Negative
3K70wP2VqL4,@vikramsingh920,Vo khade ho gye ❌️ Unka khada ho gya ✅️😂,0,08/01/25 15:06,Negative
3K70wP2VqL4,@mrpankajsinghji2937,Support chahal,1,08/01/25 15:03,Neutral
3K70wP2VqL4,@sumit6190p,If she's not a gold digger then let her prove it by not demanding alimony in the court.,688,08/01/25 15:02,Negative
3K70wP2VqL4,@TheCouncilofAAR,I learned that don’t marry with reel girl,7,08/01/25 15:02,Negative
3K70wP2VqL4,@anniemohanta7036,It’s better not to blame both .. dere paring was so incompatible from the beginning itself .. they should have taken a bit of time to know each other rather than doing marriage in hurry burry,8,08/01/25 15:02,Negative
3K70wP2VqL4,@Alienhuehue,"Yeh Kuch ladke bhi to Anndhey  hote hai, Ladki ki personality wagera ni dekhenge bas looks dekh k shaddi ke lenge baadme phir regret krte. Ab gold digger ko toh dikhra hai ladka looks me he khoyal woh kya ghanta pta lagayega ki kya plan h uska 💀iss liye looks ko he mtlb value karo.",1,08/01/25 15:00,Negative
3K70wP2VqL4,@sumit6190p,"Yuzi bhai ka samay kafi kharab chal rha hai bhai. Indian cricket team se bahar, RCB se bahar aur ab Yeh.",0,08/01/25 14:58,Negative
3K70wP2VqL4,@ajmatkhan9290,200K Thanks You Sir Ji ❤ Keep Supporting Me ❤❤❤,6,08/01/25 14:58,Positive
3K70wP2VqL4,@ramchauhan8171,Bahu kaali mile ya ganwaar bs nachaniya or na mile asi chinaar 🥲,0,08/01/25 14:57,Negative
3K70wP2VqL4,@Safarnaama5,"Screenshot mein achi dikhne wali koi nhi bola, sb nachaniya bol rahe smjheee",1,08/01/25 14:57,Negative
3K70wP2VqL4,@polarisss148,Poor yuzi,0,08/01/25 14:55,Negative
3K70wP2VqL4,@Futuretalk88,Ladki log freedom ke naam pe r***d banti ja rhi he,0,08/01/25 14:54,Negative
3K70wP2VqL4,@sujataverma8088,Aajadi chahiye,0,08/01/25 14:52,Neutral
3K70wP2VqL4,@acharyakautilya,Lekin kya ye zaruri hae k baat aisi hi chizen pe ki jaye??? Discussion k points kuch ache bhi ho skte hae,2,08/01/25 14:52,Negative
3K70wP2VqL4,@pj_parag_jyoti_sarma,Joi Aai Axom ❤❤,7,08/01/25 14:51,Unknown
3K70wP2VqL4,@SMon56,Boys go for looks. Girls go for money. Simple. In the end both are fucked.,0,08/01/25 14:50,Negative
3K70wP2VqL4,@anjalitripathi8742,Ye social media logo ke divorce shadi or brekup ka kyu ban ke rah gya hai,0,08/01/25 14:49,Negative
3K70wP2VqL4,@saddamhussain-ki1yh,Bhai atul bhai k case ka kya hua ... Judge k khilaf koi action hua kya,0,08/01/25 14:46,Neutral
3K70wP2VqL4,@taraprasadbehera6516,Zamana kharab hai bhai ...khus raho apny saath,0,08/01/25 14:44,Negative
3K70wP2VqL4,@CJ-uh2um,"Teenager are doing heinous crimes this days can you make video on that a 16 year old boy killed a 17 year old boy only for 250rs and 25 years old boy killed his own parents just because they told him to do studies
And teenagers are getting more violent these  days",1,08/01/25 14:42,Negative
3K70wP2VqL4,@sourabhupadhyay5160,D-Company targeting cricketer indirectly with these gold diggers models... kind of money extortionating scheme...,7,08/01/25 14:42,Negative
3K70wP2VqL4,@MrBank-hc1jg,"Is it even a question? Ofcourse she was a gold diggr. Most of these cricketers or male celebs are being chased by just gold diggrs. It's painted in every fabric of indian society to the lowest class, every woman from rich to poor want a man that's ""richer_ than her.",139,08/01/25 14:42,Negative
3K70wP2VqL4,@KOTHARIPALAK333,*RAMAYANA CAUSED BY KAIKAI AND SUPHARNKA AND GODS OR EVIL BOTH FACES THAT'S WHY GOVERNMENT MUST APPLY STRICT RULES AS SAUDI ARABIA*,1,08/01/25 14:42,Negative
3K70wP2VqL4,@mrinalbisht4212,"Simps normal ho ya rich successful will never be a honorable man 😂
Look at Sachin Tendulkar ❤
Just a boy at 17 and a half British gorgeous girl, highly educated and multi millionaire in 1989 - still pursued him reckless 🎉 ye hote hein honorable and admirable guys",28,08/01/25 14:40,Negative
3K70wP2VqL4,@sunnybhaiya6200,Tumne akal ki Baat ki bhai Great 👍,3,08/01/25 14:39,Unknown
3K70wP2VqL4,@ravipa2210,Troll tow tumne bhi kiya yuvi ko uske daat ko lekr,0,08/01/25 14:39,Negative
3K70wP2VqL4,@jothidas369,"Keeping all things aside, all mouths would have been shut from start if Yuzi just did one thing from the very beginning, that is built some muscle. And the entire story would have been different. Also, that muscle would turn out to be an advantage for his cricket performance on field. 
Remember, nobody's taking away the hardwork he put forth all these years for Team India. 
But I wish he did some self improvement. 
Though, it's still not too late. He can do that now! 
But I'm not the one to decide for him. I hope he gets his peace. I only wish the best for Yuzi. Much love.",2,08/01/25 14:38,Positive
3K70wP2VqL4,@mrinalbisht4212,"Hypocrites comment change thumbnail - don't do it bro to please these simps and dogle log, Ladki khud s*xu@lise kre Toh Raasleela as per society and world, pr ldke uss hi ldki pr kre same Toh character dheela 😒, unbelievable and unjustified double standards.",0,08/01/25 14:37,Negative
3K70wP2VqL4,@gamermotu7771,Ones a legend says - poetry doesn’t works on hores..,12,08/01/25 14:35,Neutral
3K70wP2VqL4,@darksky7403,"Cricketers got Divorced during MSD captaincy = 1(Dinesh Kartik)
Cricketers got divorced during VK captaincy = 1(Mohd. Shami)
Cricketers got divorced during RS captaincy = 3(Dhawan, Hardik, Yuzi)

Hence winner is.... ROHIT SHARMAAAA🎉🏆",71,08/01/25 14:35,Positive
3K70wP2VqL4,@Loading__________...,Bhagwaan kisi dushman ko bhi nachniyaaa biwi na de,0,08/01/25 14:35,Neutral
3K70wP2VqL4,@darshan440,हर कामयाब आदमी को डुबोने में औरत का हाथ होता है 😜---> और कुछ बोलुंगा तो विवाद हो जाएगा😂,0,08/01/25 14:34,Negative
3K70wP2VqL4,@Bandagobhi12,Jo comment ko like nhi krega wo exam me fail ho jyega❤❤😂,1,08/01/25 14:33,Negative
3K70wP2VqL4,@Mathson_M,"2 minute content, 200 ads hahaha",0,08/01/25 14:31,Negative
3K70wP2VqL4,@SharadSoren,Don't marry an influencer.,1,08/01/25 14:28,Negative
3K70wP2VqL4,@avinashmohapatra1637,Mens Lives Matter,0,08/01/25 14:28,Negative
3K70wP2VqL4,@bookreviewbyAnkit,Chahal hutiya tha wo ek normal middle class insan jo india ka leg spinner bna paisa ameer bna but maturity or practicality nhi aayi uski life mein ek ladki ko dekh ke pagal ho gya or usse bs shadi krli bina soche smzhe🤦‍♂️🤦‍♂️ because ese ladko ko mostly bhav nhi deti ladkiya jab uske pass paise nhi the paise aaye stardom  bna but yeh mature nhi ban paya now we are here 🤷,1,08/01/25 14:27,Negative
3K70wP2VqL4,@Erwinsmith27,Mukesh chandrakar ke uapr video banana chaiye,3,08/01/25 14:25,Negative
3K70wP2VqL4,@BRAINROTCOMMEDY,So called ideal member of society used a morfed image of a woman action should be taken against you,1,08/01/25 14:24,Negative
3K70wP2VqL4,@VISION_VIB3,Chahal ki zindegi barbad karne ayi thi,0,08/01/25 14:23,Negative
3K70wP2VqL4,@shashanksingh7763,"Aacha huaa chahal k saath
Haryana ka ho k
Jaat ho k apne samaaj main shaadi naa kar k... maa baap k against jaa k love marriage ki doosre cast ki ladki se jo ki pure modern hai..usko shaadi shudi se koi mtlb nhi ...pati ki image se koi mtlb nhi....
Toh jhelna toh padega hi ..chahal ko...bhugto ab...",0,08/01/25 14:21,Negative
3K70wP2VqL4,@AshwaniYadav.786,Gold digger toh hai bro,0,08/01/25 14:21,Negative
3K70wP2VqL4,@palashkonde4912,no one knows Dhanashree  before their marriage,634,08/01/25 14:17,Neutral
3K70wP2VqL4,@kumarabhishek5652,Fasaad ki 3 hi jad : jar joru aur jameen,0,08/01/25 14:17,Neutral
3K70wP2VqL4,@3.032_edits,"00:23 mat kuch bhi 👏🫡
Unnecessary clip 😔",0,08/01/25 14:16,Negative
3K70wP2VqL4,@sys9208,02:18,0,08/01/25 14:15,Neutral
3K70wP2VqL4,@DEEPAK91r,Jai shree ram😢,3,08/01/25 14:14,Negative
3K70wP2VqL4,@SatyaPrakash-cr1rl,Bhai ka thumbnail...bekhauf😂😂,2,08/01/25 14:14,Negative
3K70wP2VqL4,@infuriatedbeast2.097,Bhai atul bhai pr video lao recent times may unke wife ko bail wagera mila,0,08/01/25 14:13,Negative
3K70wP2VqL4,@SalmaKhatun-pc8jy,I didn't like ur thumbnail... U are also vulgar like them!,2,08/01/25 14:12,Negative
3K70wP2VqL4,@crossfire106,Please also make a video on Mithilesh Backpacker Rajasthan incident case.,4,08/01/25 14:11,Negative
3K70wP2VqL4,@Ghostofjeeadvance,"BTW , SHE HAS GR8 BOOBS",0,08/01/25 14:10,Negative
3K70wP2VqL4,@vipulkalra8588,KLPD 😢,0,08/01/25 14:08,Negative
3K70wP2VqL4,@RandomClips-087,Tu bhi  Usi ki category me ata hai jisme wo ATI hai wo bhi fame Pana chahti aur tu Views Pana chah raha hai Tujhe uski Airbag wali pic hi Mili thi Kya lgane ko tu konsa bahut achcha hai mc sb mil kr Janta ka kat rahe hai bhago B&D,1,08/01/25 14:07,Negative
3K70wP2VqL4,@DharminderjitSingh-z8m,Brother jis hisab Se aajkal divorce hote hain na to divorce dene wala divorce se pahle hi apna intejaam Bahar kar chuka hota Hai Safar to use karna padega jisse divorce liya jaega,0,08/01/25 14:06,Negative
3K70wP2VqL4,@kamaldeep7781,सड़क पे पड़ी ईंट अपने घर में लगाओगे तो यही होगा।,0,08/01/25 14:04,Negative
3K70wP2VqL4,@AJMashUps2863,"Someone uploaded in insta that Chahal is Income Tax Inspector, if Dhanashree is Dentist, Dancer, Youtuber, etc. then even Chahal is Tax Inspector, Cricketer, chess player, etc.",66,08/01/25 13:59,Negative
3K70wP2VqL4,@prosenjitroy1299,Aaj kal yea sab fame ke liye har lardki ka rooj ka baaT bangeya,3,08/01/25 13:55,Negative
3K70wP2VqL4,@sureshkumar-bq4qy,We want save mens justise for Atul subhash Jai shree Ram 🙏🚩🚩🚩,6,08/01/25 13:55,Negative
3K70wP2VqL4,@user-jr3zz1ot9y,Shaadi se phle voh famous th youtube pr subscriber th shaadi ke baad or km hogya uska channel,3,08/01/25 13:52,Negative
3K70wP2VqL4,@Dipak-j9d9p,Dancer se shaadi yahan per hi bhul hai,4,08/01/25 13:51,Negative
3K70wP2VqL4,@RajeshSehgal-p2h,"#विवहा पर किया गया #खर्च आज #लड़की वालो की नाक का सम्मान ( कट न जाये ) झूटी #मान_मर्यादा ,दिखावा इतीआदी इतीआदी ? ओर #लड़के  वालो के लिये जी का #जन्जाल ? सब हैंदुस्तानियो को क्या लगता हे ? #सही सही हे य़ा #गलत गलत ...? जय श्री राम 🙏🙏🚩🚩🚩 #mantoo #justisedueforatulsubash #justiseforpuneetkhura",2,08/01/25 13:51,Negative
3K70wP2VqL4,@rachitverma6827,"Latak matak se Yuzi attract ho gaye aur wo khade ho gaye? Did she use him? Gold digger? These are the words you use in your thumbnail. 
How desperate are you for views that you have to resort to such cheap tactics to get views. 
Also, what degree did you pursue to be psycho analyzing people? To be ""coaching"" them. You started out as someone who was doing good but ab you've become like all other wanna be's. You're not qualified to be giving such advice or to be analysing the mental state of a person. Wanna be fuddu ho aap.",1,08/01/25 13:51,Negative
3K70wP2VqL4,@avisarkar05,aur accha pubg v  khete hai aur ye sab perspective hai jaise Abhishek Bachchan aur Aishwarya Rai Bachchan divorce chal raha thaa,0,08/01/25 13:50,Neutral
3K70wP2VqL4,@viprana2746,salute to ur thinking & motivation ❤❤,3,08/01/25 13:50,Positive
3K70wP2VqL4,@secretsuperstar1614,Thanks bro 🙏❤,1,08/01/25 13:50,Positive
3K70wP2VqL4,@coblt1293,Can you make an update video over atul shubhash verdict by Supreme court. Feels like he will not get justice 😔 😕,29,08/01/25 13:50,Negative
3K70wP2VqL4,@VikramRana-wt3wq,Muje to us din  se lag gaya tha jis din chal  ne sadi ki thi ki ye rista muskil se chale ga,1,08/01/25 13:49,Negative
3K70wP2VqL4,@suveksharai5226,Akash Bhai I don't make perception until you make a video.,5,08/01/25 13:49,Negative
3K70wP2VqL4,@BollywooDin60fps,Vagina is the most powerful tool in the world,0,08/01/25 13:49,Neutral
3K70wP2VqL4,@avijitmandal2494,Ye sab to thik hai but why you are adding sexually ai edited pics in your thumbnail?,1,08/01/25 13:48,Negative
3K70wP2VqL4,@vickyofficial345,Love you bhai ❤,2,08/01/25 13:45,Positive
3K70wP2VqL4,@peepoye,"Click here to book your FREE 3D TEETH SCAN with toothsi : https://toothsi.makeo.app/403PYSF
Guys, Kya Dhanashree ko ek Gold-Digger kehna sahi hai?",45,08/01/25 13:45,Negative
3K70wP2VqL4,@AtoZfun777,Dhruve rathe jese explained karte ho bilkul..... Apke or usme koi farq nhi,3,08/01/25 13:41,Unknown
3K70wP2VqL4,@Aditya-uh4pe,♥🧡,1,08/01/25 13:41,Positive
3K70wP2VqL4,@jamelvlogs1m,Ur great sir ❤❤,2,08/01/25 13:41,Positive
3K70wP2VqL4,@harshpandey1965,Bhaiya aapki video achi rehti hai keep it up 🙏,2,08/01/25 13:41,Positive
3K70wP2VqL4,@InderpalSingh-g9c,Hai ton gold digger hee😂,4,08/01/25 13:41,Negative
3K70wP2VqL4,@piyasmondal2,Love you sir ❤,1,08/01/25 13:41,Positive
3K70wP2VqL4,@GauravSingh-ks8ou,Wrong or right always with Chahal bhai ❤,2,08/01/25 13:41,Neutral
3K70wP2VqL4,@Jerry_bhaiya_indian,👍,0,08/01/25 13:40,Positive
3K70wP2VqL4,@Udaybhanot13,I really like your videos brother ❤️,2,08/01/25 13:40,Positive
3K70wP2VqL4,@bhaveshjadav2572,Love you Bhai ❤,1,08/01/25 13:40,Positive
3K70wP2VqL4,@Jessica123-i5y,She is gold digger actually but ye log kya kabhi kisi simple ladki k sath shadi karte h nahi na....to ye to hona hi hai,336,08/01/25 13:40,Negative
3K70wP2VqL4,@hillupgaming,Yuzi ❤,1,08/01/25 13:40,Positive
3K70wP2VqL4,@darknight309,Frist comment,2,08/01/25 13:40,Neutral
3K70wP2VqL4,@pankajheer6259,❤❤❤,1,08/01/25 13:40,Positive
zZdF32cMvOY,@kapil9006,60cr haraam ka andar😂😂😂ab dhundoo dusri party😂😂😂...,0,02/03/25 13:04,Negative
zZdF32cMvOY,@DipakPatel-mc1zc,I love you 💝💝 dhana share ji,0,02/03/25 07:39,Positive
zZdF32cMvOY,@dnbdsj,"₹600, 2 night",2,02/03/25 05:01,Neutral
zZdF32cMvOY,@Kalita__999,60 Cr  ka mal hai bhai 😂😂😂😂😂😂,0,02/03/25 00:31,Negative
zZdF32cMvOY,@ninadthakur2320,Ye badhiya business hai boss!!,2,28/02/25 06:23,Unknown
zZdF32cMvOY,@rocks12342,..me chali me chali..me udi me udi..pati ka paisa leke me udi....,1,28/02/25 04:51,Negative
zZdF32cMvOY,@shashanks1915,"Aisi ladkiyom ko TikTok/ Instagram tk hi gure rhne do..Bas Paisa or Fame milte hi Dhokha de diya hamare Itne lyaare bhai ko..
Iski asal jagah sadak hi h..
😡",0,25/02/25 18:15,Negative
zZdF32cMvOY,@Girlofroyal,Mujhse shadi kr le paisa tera pyar mera😂😂😂😂,4,25/02/25 07:35,Negative
zZdF32cMvOY,@iscifion7122,"For the streets.
Gold-digger",0,24/02/25 13:54,Negative
zZdF32cMvOY,@ugtharangasampath9244,Shit..she is my favourite i am big fan of her from sri lanka i am sad about this,1,23/02/25 15:19,Negative
zZdF32cMvOY,@factsnfiguresad007,Advice stay away from toxic,7,23/02/25 10:31,Negative
zZdF32cMvOY,@MultiVishnu1988,Item achi hai,0,23/02/25 07:09,Neutral
zZdF32cMvOY,@sonypk5743,"Naya shikar ki talaash me he, time waste mat karo😅",2,22/02/25 07:04,Negative
zZdF32cMvOY,@TwinkleStyles,"Was she even a thing before meeting him?
Fr😂",5,21/02/25 19:32,Unknown
zZdF32cMvOY,@aash4688,"Modern Independent Woman , baithe bithai 60Cr",51,21/02/25 17:25,Negative
zZdF32cMvOY,@karranmehta84,She is so happy …. 60 crores jo miley hain…. Madam mercedes main ghum rahi hain… yuzi bhai bechare cycle pe dikhengey ab,23,21/02/25 08:28,Positive
zZdF32cMvOY,@its_clipmaster1398,Snake,0,21/02/25 07:18,Neutral
zZdF32cMvOY,@therock6833,Alimony queen,8,18/02/25 10:22,Neutral
zZdF32cMvOY,@shadyapp7416,💸⛏️,0,17/02/25 22:21,Neutral
zZdF32cMvOY,@RashidKhan-bh3rz,Gold digger..gold digger .gold digger ...,0,14/02/25 23:17,Negative
zZdF32cMvOY,@anilpuranik5823,नस्ल    खराब. !   👍,0,14/02/25 20:31,Negative
zZdF32cMvOY,@Sunny-x6g6k,Gold digger and a disgusting human being she is and always will be,0,13/02/25 20:00,Negative
zZdF32cMvOY,@FindingNemoInSpain,She Got Fame On The Name Of Chahal 👍🏻,7,10/02/25 08:29,Unknown
zZdF32cMvOY,@madanshahi-d1k,Good morning meri rani I Love you 💕💕💕,0,03/02/25 00:53,Positive
zZdF32cMvOY,@smartys18,She called the reporter i am damn sure😂,18,16/01/25 23:18,Negative
zZdF32cMvOY,@ganeshsatpute7202,10000 me nachni wali ko 20crore milega divorce ke bad,1,16/01/25 04:00,Negative
zZdF32cMvOY,@Genus-Homo_Species-Sapiens,Gold digger,2,15/01/25 11:18,Negative
zZdF32cMvOY,@Hanumanmaruti120,60 k to eska baap 2 janam me bhi nahi kama pata,1,14/01/25 22:50,Negative
zZdF32cMvOY,@aditi4211,"Ok I don't know what's the reason for divorce or if she is gold digger or not. But i am pretty sure she has called the media to take her video. Because usually all the celebs do this, except super famous ones like Shah Rukh Khan.",55,14/01/25 19:52,Negative
zZdF32cMvOY,@Marshmellowww-q8i,I dont know why everyone is hating on her and calling gold digger. When they dont even know the reason behind the divorce. Celebrities get married and get divorced if their marriage is not working. Whats the big deal about it.,19,14/01/25 12:04,Negative
zZdF32cMvOY,@Somscreativity-o1z,Ye heh kon? 😂,1,14/01/25 11:39,Negative
zZdF32cMvOY,@nikhilamanchirala5181,Stupid,0,14/01/25 05:49,Negative
zZdF32cMvOY,@abhisheksaini5902,Wo car bhi yuzi ki mahnet se kamayi hai,0,13/01/25 20:24,Negative
zZdF32cMvOY,@RahulRocks50,Chahal ka KLPD 😂😂,0,13/01/25 17:50,Unknown
zZdF32cMvOY,@GLORY9937,She is hot ❤,0,13/01/25 16:56,Positive
zZdF32cMvOY,@Raju-datt,"इतिहास गवाह है नचनियों, वेश्याओं को पेल के छोड़ देना चाहिए 😂",0,12/01/25 11:56,Negative
zZdF32cMvOY,@Vividvision369,Fraud Woman.,0,12/01/25 11:44,Negative
zZdF32cMvOY,@QTubevlogs,सस्ती और मस्ती,5,12/01/25 05:50,Neutral
zZdF32cMvOY,@AfsanaKhan-u5n,Ye to shurbhi ki bahan lag rahi h ....😅,1,12/01/25 04:50,Negative
zZdF32cMvOY,@mrityuanjayyadav1021,Or kar lo ben ke lore nachne wali se sadi😂,0,12/01/25 04:42,Negative
zZdF32cMvOY,@pechaoooo69,Joker,0,11/01/25 19:01,Neutral
zZdF32cMvOY,@debabratahalder9099,😂😂😂😂😂,0,11/01/25 15:10,Positive
zZdF32cMvOY,@MsGuitarist123,Chahal was a simp..,0,11/01/25 13:03,Negative
zZdF32cMvOY,@millennium1993,चहल हे जो देश का नाम प्रसिद्ध कर रहा हे और धनश्री जिसकी पहचान ही चहल से बनी । शादी से पहले सोच समझ कर फैसला लेना था धनश्री को । हां यह बात सही हे कि चहल के पैसों से ऐश ओर नाम कमाना चाहती हे तो भिखारी से गई बीती हे ।  समझौता करके साथ रहे तो अच्छा होगा दोनों के लिए ।,0,11/01/25 08:05,Unknown
zZdF32cMvOY,@sarthaksingh9840,Ladua puche ise,6,10/01/25 16:02,Neutral
zZdF32cMvOY,@ssryr6427,Never marry a woman with higher expectations rule number one.,0,10/01/25 10:30,Negative
zZdF32cMvOY,@Rrrtau,Yuzi napunsak hoga isliye sayad,0,10/01/25 08:36,Negative
zZdF32cMvOY,@saketkashyap8462,Chahal k saath agar nahi hoti tb kutta bhi nahi poochta inko 😂😂😂😂,0,10/01/25 05:28,Unknown
zZdF32cMvOY,@Bharat_0018,One night how much 😂😂,2,10/01/25 03:01,Positive
zZdF32cMvOY,@Goodlifesimplelife,Kamwali,24,10/01/25 01:50,Neutral
zZdF32cMvOY,@Bharatiya1007,"I don't understand why every one is blaming/defaming only the girl? 
Didn't chahal marry just for the beauty and figure? 
If Men prioritize looks and women prioritixe fame comfort and monetary benefits and then marry then both are to be blamed for the failed marriage.",134,10/01/25 00:38,Neutral
zZdF32cMvOY,@amitkrr282,Bhai ye rahees ho gyi hogi chahal ko loot k,31,09/01/25 18:44,Negative
zZdF32cMvOY,@Samir-po8xp,Besraram rang......😂,73,09/01/25 16:54,Unknown
zZdF32cMvOY,@DaisyBee-oy1tj,This is what she wanted... nobody knew her prior to this... now she got the attention and fame,234,09/01/25 16:17,Unknown
zZdF32cMvOY,@Bhaktiaanaddaily636,भाई इनको फेम मिल जाता है ना क्रिकेटरों के साथ अपना नाम जोड़कर और बाद में डाइवोर्स ले लो बस पहले फेमस हो जाओ बस बाद में डाइवोर्स दे दो इनको तो यही काम है,22,09/01/25 15:38,Negative
zZdF32cMvOY,@bindasdmk5033,Shadi se pehle sochte kyu nehi ...,5,09/01/25 15:31,Neutral
zZdF32cMvOY,@joyeetabnerjee3830,Ye h qn???,0,09/01/25 14:17,Neutral
zZdF32cMvOY,@Laksmi1305,Yrr mumbai mai thand nhi h kya....,15,09/01/25 14:01,Neutral
cQ4Oi5n-u4c,@Whats_Hidden,"🌄 Loved this Short about Corinth? Don't miss these incredible shorts:
👉 Can You REALLY Climb Mount Kailash - https://youtube.com/shorts/wz9xqATShY4?feature=shared
👉 Genghis Khan: From Orphan to Emperor - https://youtube.com/shorts/ppzWINECWng?feature=shared
👉 Chandragupta Maurya: Rise of an Emperor - https://youtube.com/shorts/4FuEjNPkgEM?feature=shared

✨ Discover more fascinating stories and mysteries from history—click the links and enjoy the journey! 🌟",0,15/01/25 04:20,Positive
me58ZKo1Kzo,@SarfarajAlam-fw3mo,60 karor diya. 60 baar bhi thik se nahi pel Paya hoga 😂😂 afsos,0,02/03/25 19:28,Negative
me58ZKo1Kzo,@manishbhat2466,Yeh bhi kya rishte jo paise ke liye aurat beiman ho jaati hain,0,02/03/25 18:50,Negative
me58ZKo1Kzo,@Himcap23,Fake couple,1,02/03/25 16:55,Negative
me58ZKo1Kzo,@MohanKumar-hm4xc,Chod nahin pata tha,0,02/03/25 16:45,Neutral
me58ZKo1Kzo,@SunitShrestha-qx7su,"Jab shadi ferey leke hoti hai toh talak par bas court tak hi kyu,jitne bhi log aaethe shadi mey unsabke samne ye talak kyu nahi hotey??",0,02/03/25 16:35,Negative
me58ZKo1Kzo,@JaswinderSingh-yo4ki,Samajdar bano aisi ladkiyan sirf paise ke liye aati hai .,0,02/03/25 13:52,Negative
me58ZKo1Kzo,@YogeshSharma-p1g1b,Kya yahi pyar tha ..?,0,02/03/25 13:21,Neutral
me58ZKo1Kzo,@Prani260,Cricketer must realise house wife se shadi kare..,0,02/03/25 07:14,Negative
me58ZKo1Kzo,@prabhjotrandhawa9097,"Pehale koi issue nahi dikhae diya ,sirf paisa dikhae diya ,shame on this type. Of girls ,aisi ladkiyan zindagi mein kabhi khush nahi rehati,",5,02/03/25 06:47,Negative
me58ZKo1Kzo,@romiujjaini,Dhanashree ne bola chahal jaldi thak jata h 😂,10,02/03/25 04:21,Unknown
me58ZKo1Kzo,@chetanphalke8426,Dhanashri Be like: Ab Paisa hi Paisa hoga🤑🤑,7,02/03/25 01:44,Negative
me58ZKo1Kzo,@surjitsingh3696,👌👌👌👌👌👌👍👍👍,0,01/03/25 19:40,Positive
me58ZKo1Kzo,@SanjayKumar-jg7uv,365x4year=1460 night per night 4lac+18% GST charge kiya he,6,01/03/25 12:46,Negative
